"code","short_name"
"4454","Matatshe Corr"
"4455","Matavhela"
"4456","Mathabatha"
"4457","Matiyani"
"4458","Matlala Clinic (Aga)"
"4459","Matlala Clinic (MH)"
"4460","Matlala Gateway"
"4461","Matlala Hospital"
"4462","Matlala Mobile 1 (Aganang)"
"4463","Matlala Mobile 2 (Aganang)"
"4464","Matlala Mobile 3 (Aganang)"
"4465","Matoks"
"4466","Matsa"
"4467","Matsageng"
"4468","Matsepe"
"4469","Matsheka"
"4470","Matswi"
"4471","Mattanau"
"4472","Mavambe"
"4473","Mawa"
"4474","Mbilwi"
"4475","Mbokota"
"4476","Mecklenburg Gateway"
"4477","Mecklenburg Hospital"
"4478","Mecklenburg Mobile 1"
"4479","Mecklenburg Mobile 2"
"4480","Meedingen"
"4481","Messina Hospital"
"4482","Mhinga Clinic"
"4483","Mhlava Willem"
"4484","Middelwater"
"4485","Mmotoaneng"
"4486","Mmutlane"
"4487","Modimolle Corr"
"4488","Modjadji 5"
"4489","Moeding"
"4490","Moganyaka"
"4491","Mogapeng"
"4492","Mogoboya"
"4493","Mogodi"
"4494","Mogoto"
"4495","Mohlaletse"
"4496","Moime"
"4497","Mokamole"
"4498","Mokgwathi"
"4499","Mokopane Gateway"
"4500","Mokopane Hospital"
"4501","Molepo Clinic"
"4502","Moletjie Clinic"
"4503","Moletjie Mobile 1"
"4504","Moletjie Mobile 2"
"4505","Moletlane Clinic"
"4506","Montz"
"4507","Mooketsi Mob 1"
"4508","Mookgophong CHC"
"4509","Mookgophong Clinic"
"4510","Morapalala"
"4511","Morotse-Thamagane"
"4512","Morutji"
"4513","Mosesetjana"
"4514","Motetema"
"4515","Mothiba"
"4516","Motlolo"
"4517","Motsepe"
"4518","Motshana"
"4519","Motupa"
"4520","Moutse East"
"4521","Mphahlele"
"4522","Mphambo"
"4523","Mphanama"
"4524","Mphephu"
"4525","Msengi"
"4526","Mtititi"
"4527","Mudimeli"
"4528","Mugodeni Grace"
"4529","Muhlaba"
"4530","Muila"
"4531","Mukhomi"
"4532","Mukula"
"4533","Mulala"
"4534","Muledane"
"4535","Mulenzhe"
"4536","Mulima"
"4537","Munyeshe Clinic"
"4538","Murangoni"
"4539","Mushubaba Clinic"
"4540","Musina"
"4541","Musina Mobile 1"
"4542","Mutale CHC"
"4543","Mutale Mobile 1"
"4544","Muwaweni"
"4545","Muyexe Clinic"
"4546","My Darling"
"4547","Naboomkoppies"
"4548","Naboomspruit"
"4549","Namakgale A"
"4550","Namakgale B"
"4551","Nancefield"
"4552","Nancefield Health Information Centre"
"4553","Nchabeleng CHC"
"4554","Nchabeleng Clinic"
"4555","Ndengeza"
"4556","Ndlovu Med Centre"
"4557","New Start Musina NMS"
"4558","Nghezimani"
"4559","Ngoabe"
"4560","Ngobe"
"4561","Nkhensani Clinic"
"4562","Nkhensani Hospital"
"4563","Nkhensani Mobile 1"
"4564","Nkhensani Mobile 2"
"4565","Nkhensani Mobile 3"
"4566","Nkhensani Mobile 4"
"4567","Nkoana"
"4568","Nkomo B"
"4569","Nkowankowa CHC"
"4570","Nkowankowa Mobile 1"
"4571","Nkuri"
"4572","Nobody Clinic"
"4573","Nobody Mobile 1"
"4574","Nobody Mobile 2"
"4575","Northam"
"4576","Nthabalala"
"4577","Ntlhaveni C"
"4578","Ntlhaveni D"
"4579","Ntlhaveni E"
"4580","Ntluri"
"4581","Nyavana"
"4582","Nylstroom East Mobile 1"
"4583","Nylstroom LA"
"4584","Nylstroom North Mobile 1"
"4585","Nylstroom South Mobile 1"
"4586","Ohrigstad Mobile 1"
"4587","Olifantshoek"
"4588","Ooghoek"
"4589","Palala Mobile 1"
"4590","Parliament"
"4591","Paulos Clinic"
"4592","Paulus Masha"
"4593","Penge CHC"
"4594","Peninghotsa"
"4595","Persie"
"4596","Perskebult"
"4597","Pfanani"
"4598","Phaahla"
"4599","Phaahlamanoge"
"4600","Phadzima"
"4601","Phadzima Mobile 1"
"4602","Phafola"
"4603","Phagameng"
"4604","Phalaborwa Busstop"
"4605","Phalaborwa CHC"
"4606","Phalaborwa Mob 1"
"4607","Phasha"
"4608","Phatantsoane"
"4609","Pheeha"
"4610","Phelang NGO"
"4611","Philadelphia Gateway"
"4612","Philadelphia Hospital"
"4613","Philadelphia Mobile 1"
"4614","Philadelphia Mobile 2"
"4615","Phiphidi"
"4616","Phokoane"
"4617","Pholotji"
"4618","Phuti"
"4619","Pienaarsriver"
"4620","Pietersburg Hospital"
"4621","Pietersburg Mobile 2"
"4622","Pietersburg Place of Safety"
"4623","Platinum Mine Hosp"
"4624","Politsi Mobile 1"
"4625","Polokwane Mobile 1"
"4626","Potgietersrus Mobile 1"
"4627","Potgietersrus"
"4628","Praktiseer"
"4629","Probeerin"
"4630","Rabali"
"4631","Rakgoatha"
"4632","Rambuda"
"4633","Rammupudu"
"4634","Ramokgopa"
"4635","Ramokgopa Matoks Mobile 1"
"4636","Ramotshinyadi"
"4637","Raphahlelo"
"4638","Ratanang"
"4639","Ratshaatshaa"
"4640","Ratshaatshaa Mob 1"
"4641","Rebone"
"4642","Regorogile 1"
"4643","Regorogile 2"
"4644","Rethabile"
"4645","Riba"
"4646","Rietfontein Ngwarit"
"4647","Rietfontein HC Bosh"
"4648","Ritavi Mob 1"
"4649","Riverplaats"
"4650","Roedtan Clinic"
"4651","Roedtan Mobile 1"
"4652","Rooiberg"
"4653","Roossenekal"
"4654","Rosenkrantz Clinic"
"4655","Rotterdam"
"4656","Rumani"
"4657","Sadu clinic"
"4658","Sambandou"
"4659","Schoongezight"
"4660","Schoonoord"
"4661","Seakamela"
"4662","Seapole"
"4663","Sebayeng"
"4664","Segole"
"4665","Sehlale"
"4666","Sekgakgapeng Clinic"
"4667","Sekgakgapeng Mobile 1"
"4668","Sekgopo"
"4669","Sekororo Clinic"
"4670","Sekororo Gateway"
"4671","Sekororo Hospital"
"4672","Sekororo Mobile 1"
"4673","Sekororo Mobile 2"
"4674","Selala Clinic"
"4675","Seleka Clinic"
"4676","Selepe"
"4677","Sello-Moloto"
"4678","Seloane"
"4679","Semenya"
"4680","Senobela"
"4681","Seobi-Dikgale"
"4682","Seroka"
"4683","Seshego Hospital"
"4684","Seshego I"
"4685","Seshego II"
"4686","Seshego III"
"4687","Seshego IV"
"4688","Setaria Mine Hosp"
"4689","Setlabosoane"
"4690","Settlers"
"4691","Shakadza"
"4692","Shayandima Cl"
"4693","Shayandima Mobile 1"
"4694","Shigalo"
"4695","Shikhumba"
"4696","Shikundu"
"4697","Shiluvana CHC"
"4698","Shiluvana Mobile 1"
"4699","Shingwedzi"
"4700","Shitlakati"
"4701","Shivulani"
"4702","Shongoane"
"4703","Shotong"
"4704","Sibasa"
"4705","Sibasa Mobile 1"
"4706","Siloam Hospital"
"4707","Skimming"
"4708","Slypsteen"
"4709","Smugglers Union"
"4710","Soekmekaar Mob 1"
"4711","Soetfontein"
"4712","Sophia/Sekwai"
"4713","Spitspunte Clinic"
"4714","Steenbokpan Clinic"
"4715","Steenbokpan Mobile 1"
"4716","Sterkrivier Mobile 1"
"4717","Sterkspruit"
"4718","Sterkstroom"
"4719","Sterkwater"
"4720","St Joseph's Hospital"
"4721","Straighthardt"
"4722","St Rita's Gateway"
"4723","St Rita's Hospital"
"4724","St Rita's Mobile 1"
"4725","St Rita's Mobile 2"
"4726","St Vincent's Hospital"
"4727","Swaranang"
"4728","Swartklip Clinic"
"4729","Swartklip Mine Hospital"
"4730","Taaibos"
"4731","Taung"
"4732","Thabaleshoba CHC"
"4733","Thabamoopo Hospital"
"4734","Thabazimbi Clinic"
"4735","Thabazimbi Hospital"
"4736","Thabazimbi Mobile 1"
"4737","Thabazimbi Mobile 2"
"4738","Thabazimbi Mobile 3"
"4739","Thengwe"
"4740","The Oaks"
"4741","Thohoyandou CHC"
"4742","Thomo"
"4743","Thondotshivhase"
"4744","Tiberius"
"4745","Tiyani CHC"
"4746","Tiyani Mobile 1"
"4747","Tlangelani"
"4748","Toitskraal"
"4749","Tours"
"4750","Towerfontein"
"4751","Tsamahansi"
"4752","Tshakhuma"
"4753","Tshaulu Clinic"
"4754","Tshaulu Mobile 1"
"4755","Tshehlwaneng"
"4756","Tshepong Clinic"
"4757","Tshififi"
"4758","Tshifudi"
"4759","Tshikundamalema"
"4760","Tshikuwi"
"4761","Tshilidzi Gateway"
"4762","Tshilidzini Hospital"
"4763","Tshilwavhusiku CHC"
"4764","Tshilwavhusiku Mobile East 1"
"4765","Tshilwavhusiku Mobile West 1"
"4766","Tshimbupfe"
"4767","Tshino"
"4768","Tshiombo"
"4769","Tshipise Clinic"
"4770","Tshipise Mobile 1"
"4771","Tshisaulu"
"4772","Tshiungani"
"4773","Tshixwadza"
"4774","Tswaing"
"4775","Tswinga"
"4776","Turkey"
"4777","Tzaneen Clinic"
"4778","Tzaneen LA"
"4779","Tzaneen Mobile 1"
"4780","Tzaneen Private Hospital"
"4781","Uitkyk"
"4782","Unit R"
"4783","University of Venda Non-medical Site"
"4784","Vaalkop"
"4785","Vaalwater Clinic"
"4786","Vaalwater North Mobile 1"
"4787","Vaalwater South Mobile 1"
"4788","Valdezia"
"4789","Van der Merwes Kraal"
"4790","Van Velden Memorial (Tzaneen) Hospital"
"4791","Vhambelani Maelula"
"4792","Vhufuli Tshitereke"
"4793","Vhurivhuri"
"4794","Vleifontein"
"4795","Voortrekker Gateway"
"4796","Voortrekker Memorial (Potgietersrus) Hospital"
"4797","Vuvha"
"4798","Vyeboom"
"4799","Warmbaths Clinic"
"4800","Warmbaths Hospital"
"4801","Warmbaths Mobile 1"
"4802","Warmbaths Mobile 2"
"4803","Waterval"
"4804","Waterval Nthabalala Mobile 1"
"4805","Wayeni"
"4806","Weltevreden"
"4807","WF Knobel Gateway"
"4808","WF Knobel Hospital"
"4809","WF Knobel Mobile 1"
"4810","WF Knobel Mobile 2"
"4811","WF Knobel Mobile 3"
"4812","William Eddie CHC"
"4813","William Eddie Mobile 1"
"4814","Willows"
"4815","Witfontein"
"4816","Witpoort Hospital"
"4817","Witpoort Mobile 1"
"4818","Zaaiplaas CHC"
"4819","Zaaiplaas Mob 1"
"4820","Zangoma"
"4821","Zava"
"4822","Zebediela Clinic"
"4823","Zebediela Hospital"
"4824","Zebediela Gateway"
"4825","Zeist Clinic"
"4826","Ackerville"
"4827","ACTS Community Clinic"
"4828","Agincourt CHC"
"4829","Agincourt Mobile 3"
"4830","Allemansdrift B"
"4831","Allemansdrift C CHC"
"4832","Amajuba Memorial Hospital"
"4833","Amcoal Highveld Hospital"
"4834","Amersfoort"
"4835","Amersfoort Mobile 1"
"4836","Amsterdam CHC"
"4837","Amsterdam Mobile 1"
"4838","Arnhemburg"
"4839","Arnot Mine Hosp"
"4840","Arthurseat"
"4841","Arthurstone"
"4842","Athalia Satellite Clinic"
"4843","Avontuur Sat"
"4844","Badplaas CHC"
"4845","Badplaas Mobile 1"
"4846","Balfour Clinic"
"4847","Balfour Mobile 1"
"4848","Balfour Mobile 2"
"4849","Barberton Clinic"
"4850","Barberton Corr"
"4851","Barberton Hospital"
"4852","Barberton Mobile 1"
"4853","Barberton Mobile 2"
"4854","Barberton Mobile 3"
"4855","Barberton Mobile 4"
"4856","Barberton Mobile 5"
"4857","Barberton TB Gateway"
"4858","Barberton TB Hospital"
"4859","Beatty"
"4860","Beatty Mobile 1"
"4861","Beatty Mobile 2"
"4862","Beatty Mobile 3"
"4863","Beatty Mobile 4"
"4864","Belfast (Bush)"
"4865","Belfast Corr"
"4866","Belfast Gateway"
"4867","Belfast Mobile 1"
"4868","Bernice Samuels Hospital"
"4869","Bethal Corr"
"4870","Bethal EMS Station"
"4871","Bethal Hospital"
"4872","Bethal Mobile 1"
"4873","Bethal Town Clinic"
"4874","Betty'sgoed"
"4875","Bhubezi CHC"
"4876","Bhuga CHC"
"4877","Bloedfontein"
"4878","Boekenhouthoek"
"4879","Bongani Hospital"
"4880","Boschfontein"
"4881","Bossville Sat"
"4882","Botleng"
"4883","Botleng Ext 3"
"4884","Boulders"
"4885","Bourkes Luck"
"4886","Breyten"
"4887","Brondal"
"4888","Brooklyn"
"4889","Buffelshoek"
"4890","Buffelspruit CHC"
"4891","Calcutta"
"4892","Carolina Clinic"
"4893","Carolina Hospital"
"4894","Cassim Park Clinic"
"4895","Casteel"
"4896","Cathyville"
"4897","Chrissiesmeer"
"4898","Church Street"
"4899","Clau Clau"
"4900","Commondale Satellite Clinic"
"4901","Cork"
"4902","Cosmos Hospital"
"4903","Cottondale"
"4904","Cunningmoore"
"4905","Daggakraal Mobile 1"
"4906","Daggakraal CHC"
"4907","Davel"
"4908","De Beersput"
"4909","Delmas Clinic"
"4910","Delmas Mobile 1"
"4911","Delmas Mobile 1 (TLC)"
"4912","Delmas Mobile 2"
"4913","Delmas Mob 3 (Bot)"
"4914","Derby"
"4915","Diepdale"
"4916","Dingledale"
"4917","Diphalane CHC"
"4918","Dirkiesdorp"
"4919","Dirkiesdorp Mobile 1"
"4920","Dludluma Clinic"
"4921","Doornkop"
"4922","Douglas Colliery Mine Hospital"
"4923","Driefontein CHC Mobile 1"
"4924","Driefontein CHC"
"4925","Driefontein Clinic"
"4926","Driekoppies"
"4927","Dundonald CHC"
"4928","Dwaleni"
"4929","Dwarsloop Clinic"
"4930","Eastdene"
"4931","Edinburg"
"4932","Edukwini Sat"
"4933","Eerstehoek Clinic"
"4934","Elandsfontein"
"4935","Elandsfontein Mobile 1"
"4936","Elsie Ballot Hospital"
"4937","Eludlambedlwene Sat"
"4938","Embalenhle CHC"
"4939","Embalenhle Mobile 1"
"4940","Embhuleni Hospital"
"4941","Empilweni"
"4942","Empumelelweni CHC"
"4943","Emthonjeni Clinic (Macha)"
"4944","Emthonjeni Clinic (Msuka)"
"4945","Emzinoni"
"4946","Entombe"
"4947","Ermelo Clinic"
"4948","Ermelo Corr"
"4949","Ermelo Hospiplan Hospital"
"4950","Ermelo Hospital"
"4951","Ermelo Medi-Clinic Hospital"
"4952","Ermelo Mobile 1"
"4953","Ermelo Mobile 2"
"4954","Ermelo Mobile 3"
"4955","Ermelo Mobile 4"
"4956","Ermelo Mobile 5"
"4957","Esandleni Sat"
"4958","Ethandakukhanya"
"4959","Ethel Frayne"
"4960","Eureka Hosp"
"4961","Evander Clinic"
"4962","Evander Gold Mine"
"4963","Evander Hospital"
"4964","Ezamokuhle"
"4965","Eziphunzini Sat"
"4966","Eziweni"
"4967","Fairview Mine"
"4968","Fernie 1"
"4969","Fernie 2"
"4970","Fig Tree"
"4971","Gemsbokspruit"
"4972","Glenmore"
"4973","Glenthorpe"
"4974","Global Forest Prod"
"4975","Glory Hill"
"4976","Goederede"
"4977","Gottenburg"
"4978","Greenside Hosp"
"4979","Greylingstad"
"4980","Grootvlei CHC"
"4981","Gutshwa"
"4982","Haakdoringlaagte"
"4983","HA Grove Hospital"
"4984","Harmony Hill"
"4985","Hartebeeskop"
"4986","Hazyview Clinic"
"4987","Hendrina"
"4988","Highveld Ridge Mobile 1"
"4989","Hlalanikahle Clinic"
"4990","Hlalanikahle Mobile 1"
"4991","Hlalanikahle Mobile 2"
"4992","Hluvukani"
"4993","Idalia Satellite Clinic"
"4994","Impungwe Hospital (Wolwekrans)"
"4995","Islington Clinic"
"4996","Iswepe CHC"
"4997","Iswepe Mobile 1"
"4998","Jeppes Reef"
"4999","Jeppes Rust"
"5000","Jerusalem"
"5001","Jim Brown"
"5002","Justicia"
"5003","Kaapmuiden Clinic"
"5004","Kaapmuiden Mobile 1"
"5005","Kaapschehoop"
"5006","Kabokweni CHC"
"5007","Kabokweni Mobile 2"
"5008","Kalkfontein"
"5009","Kameelpoortnek"
"5010","Kameelrivier B"
"5011","Kamhlushwa"
"5012","Kanyamazane CHC"
"5013","Khumbula"
"5014","Khutala Colliery Clinic"
"5015","Khutsalani Clinic"
"5016","Kildare"
"5017","Kinross/Thistle Grov"
"5018","Klipfontein"
"5019","Kliplaatdrift"
"5020","Komatipoort Clinic"
"5021","Komatipoort Mobile 1"
"5022","Komatipoort Mobile 2"
"5023","Koornfontein Mine"
"5024","Koornfontein Mine Ho"
"5025","Kriel Clinic"
"5026","Kriel Mine Clinic"
"5027","Kriel Mobile 2"
"5028","Kriel Mobile 4"
"5029","Kriel Mobile 5"
"5030","Kriel Power Station Clinic"
"5031","Kromdraai"
"5032","Krugerspos Mob 1"
"5033","Kwaggafontein A"
"5034","Kwaggafontein C CHC"
"5035","Kwa Guqa Ext 10 CHC"
"5036","KwaMhlanga CHC"
"5037","KwaMhlanga Hospital"
"5038","KwaMhlanga Wellness"
"5039","KwaNgema CHC"
"5040","Kwazamokuhle"
"5041","Kwazanele"
"5042","Langloop CHC"
"5043","Langverwacht"
"5044","Langverwacht Ext 14"
"5045","Langverwacht Mobile 1"
"5046","Leandra Mobile 1"
"5047","Lebohang CHC"
"5048","Leeufontein"
"5049","Lefisoane"
"5050","Lefiso CHC"
"5051","Legogote"
"5052","Lillydale"
"5053","Loding"
"5054","Lothair Clinic"
"5055","Louise"
"5056","Louisville"
"5057","Louw's Creek"
"5058","Ludlow"
"5059","Luphisi"
"5060","Lydenburg Gateway"
"5061","Lydenburg Hospital"
"5062","Lynnville Clinic"
"5063","Machadodorp"
"5064","Madras"
"5065","M'Africa CHC"
"5066","Makoko"
"5067","Malelane Estates"
"5068","Malelane Mobile 1"
"5069","Mananga Clinic"
"5070","Mandlamakhulu Sat"
"5071","Mangweni CHC"
"5072","Manzini"
"5073","Mapulaneng Hospital"
"5074","Mapulaneng Mobile 1"
"5075","Mapulaneng Mobile 2"
"5076","Marapyane CHC"
"5077","Marite"
"5078","Mashishing"
"5079","Masibekela"
"5080","Mathyzensloop"
"5081","Matibidi Hospital"
"5082","Matikwana Hospital"
"5083","Matla Mine Clinic"
"5084","Matla Power Clinic"
"5085","Matsulu CHC"
"5086","Maviljan"
"5087","Mayflower CHC"
"5088","Mbangwane"
"5089","Mbonisweni"
"5090","Mbuzini"
"5091","Mgobodi CHC"
"5092","Mhluzi Clinic"
"5093","Mhluzi Mobile 1"
"5094","Middelburg Civic"
"5095","Middelburg Ext 6"
"5096","Middelburg Ext 8"
"5097","Middelburg Gateway"
"5098","Middelburg Hospital"
"5099","Middelburg Mine Hosp"
"5100","Middelburg Mobile 1"
"5101","Middelburg Mobile 2"
"5102","Middelburg Mobile 3"
"5103","Middelburg Mobile 4"
"5104","Middelplaas"
"5105","Midmed Hospital"
"5106","Mispel Street"
"5107","Mjejane Clinic"
"5108","Mkhondo Town Clinic"
"5109","Mkhuhlu"
"5110","Mmametlhake CHC"
"5111","Mmametlhake Hospital"
"5112","Mmametlhake Mobile 1"
"5113","Mmametlhake Wellness"
"5114","Mobile 3"
"5115","Moloto CHC"
"5116","Moloto Mobile 1"
"5117","Mondi Forest Clinic"
"5118","Mondi Kraft Clinic"
"5119","Mooiplaas"
"5120","Moreipuso"
"5121","Morgenzon"
"5122","Mpakeni"
"5123","MS Msimanga"
"5124","Msogwaba"
"5125","Mthimba"
"5126","Murhotso"
"5127","Mzinti"
"5128","Naas CHC"
"5129","Nakekela Clinic"
"5130","Nasaret"
"5131","Ndindindi"
"5132","Nelspruit Civic"
"5133","Nelspruit Corr"
"5134","Nelspruit Medi-Clinic Hospital"
"5135","Nelspruit Mobile 1"
"5136","Nelspruit Mobile 2"
"5137","Nelspruit Mobile 3"
"5138","Nelspruit Mobile 4"
"5139","Nelspruit Mobile 5"
"5140","Nelsville"
"5141","New Scotland"
"5142","New Stand Sat"
"5143","Newtown Parkhome"
"5144","Ngodwana"
"5145","Nhlaba Sat"
"5146","Nhlazatshe 6"
"5147","Nhlazatshe"
"5148","Nkwalini"
"5149","Nokaneng CHC"
"5150","Northern Mobile 1"
"5151","Northern Mobile 2"
"5152","Nthoroane"
"5153","Oakley"
"5154","Ogies"
"5155","Optimum Mine Hosp"
"5156","Orinoco"
"5157","Oshoek Sat"
"5158","Ou Boom Sat"
"5159","Palm Day"
"5160","Paulina M CHC"
"5161","Pension Points Mob 1"
"5162","Perdekop CHC"
"5163","Phake"
"5164","Phiva"
"5165","Phola CHC"
"5166","Phola Mobile 1"
"5167","Phola-Nzikasi"
"5168","Pieterskraal"
"5169","Piet Retief Clinic"
"5170","Piet Retief Hospital"
"5171","Piet Retief Mobile 1"
"5172","Piet Retief Mobile 2"
"5173","Piet Retief Mobile 3"
"5174","Pilgrims Rest"
"5175","Witbank Poly"
"5176","Pullenshope"
"5177","Renee"
"5178","Rhenosterkop"
"5179","Richtershoek"
"5180","Rietspruit"
"5181","Rob Ferreira Hospital"
"5182","Robinsdale Sat"
"5183","Rolle"
"5184","RPL Moripe/Kameelrivier A Clinic"
"5185","Sabie Clinic"
"5186","Sabie Hospital"
"5187","Sabie Mobile 1"
"5188","Sakhelwe"
"5189","Sakhile"
"5190","SANDF 4 SAI"
"5191","Sandrivier"
"5192","SASOL Occup Clinic"
"5193","Savemore Clinic"
"5194","Schoemansdal"
"5195","Seabe CHC"
"5196","Sead"
"5197","Secunda Clicks Pharm"
"5198","Secunda Clinic"
"5199","Secunda Hospital"
"5200","Sesifuba TB Hospital"
"5201","Shabalala"
"5202","Shatale"
"5203","Sheepmoor CHC"
"5204","Shongwe Hospital"
"5205","Shongwe Mobile 1"
"5206","Shongwe Mobile 3"
"5207","Shongwe Mobile 4"
"5208","Sibange Clinic"
"5209","Sibuyile"
"5210","Sihlangu"
"5211","Sikhwahlane"
"5212","Silobela"
"5213","Simile"
"5214","Simunye"
"5215","Siphosesimbi CHC"
"5216","Siyabuswa CHC"
"5217","Siyabuswa Mobile 1"
"5218","Siyathemba CHC"
"5219","Siyathuthuka"
"5220","Skhila Mob 1"
"5221","Skukuza Clinic"
"5222","Skukuza Mobile 1"
"5223","Southern Mobile 1"
"5224","Standerton Corr"
"5225","Standerton Gateway"
"5226","Standerton Hospital"
"5227","Standerton Mobile 1"
"5228","Standerton Mobile 2"
"5229","Standerton Mobile 3"
"5230","Standerton Specialised TB Hospital"
"5231","Stanwest/Azalia"
"5232","Steenbok"
"5233","Sterkspruit Mob 1"
"5234","Steynsdrift Clinic"
"5235","Strydomblock"
"5236","Sulphasprings Satellite Clinic"
"5237","Swallowsnest"
"5238","Syde Sat"
"5239","Tekwane"
"5240","Themba Hospital"
"5241","Thembalethu CHC"
"5242","Thembalethu Mobile 1"
"5243","Thokozane"
"5244","Thubelihle"
"5245","Thulamahashe CHC"
"5246","Thussiville"
"5247","Tintswalo Gateway"
"5248","Tintswalo Hospital"
"5249","Tintswalo Mobile 1"
"5250","Tintswalo Mobile 2"
"5251","Tjakastad"
"5252","Tonga Block B"
"5253","Tonga Block C"
"5254","Tonga Hospital"
"5255","Tonga Mobile 1"
"5256","Topsy Wellness Clinic"
"5257","Trichardt Clinic"
"5258","Trichardt Medi-Clinic Hospital"
"5259","Troya"
"5260","Tutuka Eskom Clinic"
"5261","Tweefontein A"
"5262","Tweefontein C"
"5263","Tweefontein D"
"5264","Tweefontein H"
"5265","Tweefontein M"
"5266","Utah Clinic"
"5267","Vaalbank"
"5268","Valencia Park"
"5269","Valschfontein"
"5270","Verena CHC"
"5271","Verena Mobile 1"
"5272","Vlaklaagte 1"
"5273","Vlaklaagte 2 CHC"
"5274","Vlaklaagte Mob 1"
"5275","Vlakplaas"
"5276","Volksrust Clinic"
"5277","Volksrust Mobile 1"
"5278","Volksrust Mobile 2"
"5279","Vriesgewagte"
"5280","Vukuzakhe"
"5281","Wakkerstroom"
"5282","Warburton CHC"
"5283","W Boven Gateway"
"5284","Waterval Boven Hospital"
"5285","Waterval Boven Mobile 1"
"5286","Waterval CHC"
"5287","Waterval Mobile 1"
"5288","Weltevrede"
"5289","Welverdiend"
"5290","Wesselton Clinic"
"5291","White River Clinic"
"5292","White River Mobile 1"
"5293","White River Mobile 2"
"5294","White River Mobile 3"
"5295","Winifred Maboa CHC"
"5296","Winkelhaak Mine Hosp"
"5297","Witbank Corr"
"5298","Witbank Hospital"
"5299","Witbank Spec TB DOTS"
"5300","Witbank Specialised TB Hospital"
"5301","Witlaagte"
"5302","Wolwekraal"
"5303","Wonderfontein"
"5304","Xanthia"
"5305","Zoeknog"
"5306","Zwelisha"
"5307","8 SAI (SANDF)"
"5308","Aggeneys"
"5309","Aggeneys Hospital"
"5310","Alexander Bay CHC"
"5311","Alexander Bay"
"5312","Alheit Satellite Clinic"
"5313","Askham"
"5314","Askham Mobile 1"
"5315","Augrabies Satellite Clinic"
"5316","Baken/Transhex Clinic"
"5317","Bankhara/Bodulon"
"5318","Barkly West Mobile 1"
"5319","Barkly West Mobile 2"
"5320","Batho Pele Health Mob 1"
"5321","Beaconsfield"
"5322","Beauvillon Satellite Clinic"
"5323","Beeshoek Mine Clinic"
"5324","Bendel"
"5325","Bergsig/M Shapiro"
"5326","Betty Gaetsewe"
"5327","Blood bank"
"5328","Blouputs Mob 1"
"5329","Boegoeberg"
"5330","Boichoko Satellite Clinic"
"5331","Bothetheletsa"
"5332","Bothithong"
"5333","Brandvlei CHC"
"5334","Brandvlei Mobile 1"
"5335","Breipaal"
"5336","Britstown Clinic"
"5337","Buffelsrivier Satellite Clinic"
"5338","Bulletrap Satellite Clinic"
"5339","Calvinia (Abraham Esau) Hospital"
"5340","Calvinia Clinic"
"5341","Calvinia Mobile 1"
"5342","Campbell"
"5343","Carnarvon CHC"
"5344","Carnarvon Clinic"
"5345","Carolusberg Satellite Clinic"
"5346","Cassels CHC"
"5347","Catherine Koikoi Clinic"
"5348","Churchill"
"5349","Cillie Satellite Clinic"
"5350","Colesberg Corr"
"5351","Colesberg Town Clinic"
"5352","Colesberg Truck Wellness"
"5353","Concordia"
"5354","Curomed Medi-Clinic Hospital"
"5355","Danielskuil CHC"
"5356","Danielskuil Mobile 1"
"5357","De Aar (Central Karoo) Hospital"
"5358","De Aar Clinic"
"5359","De Aar Corr"
"5360","De Aar Town Clinic"
"5361","De Beershoogte"
"5362","Deerward"
"5363","Delportshoop"
"5364","Dingleton"
"5365","Dithakong"
"5366","Ditshipeng"
"5367","Douglas Corr"
"5368","Douglas Hosp"
"5369","Douglas Mobile 1"
"5370","Douglas Mobile 2"
"5371","Drs Barnard Surgery"
"5372","Dr Torres"
"5373","Eenduin/Warmsand/Friersdale Mobile 1"
"5374","Eksteenfontein Satellite Clinic"
